date,service,resource_type,resource_id,cost,tags,region
2026-05-19,RDS,RDS,rds-002,213.74,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-20,RDS,RDS,rds-002,206.82,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-21,RDS,RDS,rds-002,211.35,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-22,RDS,RDS,rds-002,220.7,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-23,RDS,RDS,rds-002,197.79,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-24,RDS,RDS,rds-002,250.5,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-25,RDS,RDS,rds-002,196.17,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-26,RDS,RDS,rds-002,193.59,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-27,RDS,RDS,rds-002,234.85,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-28,RDS,RDS,rds-002,228.83,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-29,RDS,RDS,rds-002,226.55,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-30,RDS,RDS,rds-002,227.39,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-05-31,RDS,RDS,rds-002,216.75,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-01,RDS,RDS,rds-002,233.04,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-02,RDS,RDS,rds-002,252.75,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-03,RDS,RDS,rds-002,238.76,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-04,RDS,RDS,rds-002,273.4,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-05,RDS,RDS,rds-002,250.75,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-06,RDS,RDS,rds-002,238.29,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-07,RDS,RDS,rds-002,248.91,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-08,RDS,RDS,rds-002,264.83,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-09,RDS,RDS,rds-002,245.72,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-10,RDS,RDS,rds-002,241.47,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-11,RDS,RDS,rds-002,263.82,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-12,RDS,RDS,rds-002,264.7,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-13,RDS,RDS,rds-002,250.04,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-14,RDS,RDS,rds-002,251.57,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-15,RDS,RDS,rds-002,266.97,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-16,RDS,RDS,rds-002,234.14,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-17,RDS,RDS,rds-002,235.65,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-18,RDS,RDS,rds-002,249.79,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-19,RDS,RDS,rds-002,260.91,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-20,RDS,RDS,rds-002,272.94,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-21,RDS,RDS,rds-002,300.52,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-22,RDS,RDS,rds-002,286.93,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-23,RDS,RDS,rds-002,265.32,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-24,RDS,RDS,rds-002,269.16,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-25,RDS,RDS,rds-002,249.56,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-26,RDS,RDS,rds-002,270.84,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-27,RDS,RDS,rds-002,265.86,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-28,RDS,RDS,rds-002,280.04,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-06-29,RDS,RDS,rds-002,256.21,business_unit=payments;product=payments_platform;environment=staging;cost_centre=CC-2003;team=platform-infra;service=rds-002;created_by=terraform;ttl=7d;compliance_scope=pci-dss;data_classification=restricted,ap-southeast-1
2026-01-01,S3,S3,s3-003,16.08,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-02,S3,S3,s3-003,17.56,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-03,S3,S3,s3-003,15.5,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-04,S3,S3,s3-003,16.25,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-05,S3,S3,s3-003,16.74,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-06,S3,S3,s3-003,15.44,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-07,S3,S3,s3-003,16.34,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-08,S3,S3,s3-003,16.17,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-09,S3,S3,s3-003,16.38,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-10,S3,S3,s3-003,15.38,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-11,S3,S3,s3-003,16.49,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-12,S3,S3,s3-003,17.24,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-13,S3,S3,s3-003,18.72,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-14,S3,S3,s3-003,18.11,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-15,S3,S3,s3-003,20.05,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-16,S3,S3,s3-003,15.97,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
2026-01-17,S3,S3,s3-003,18.32,business_unit=platform;product=platform_core;environment=development;cost_centre=CC-3005;team=data-engineering;service=s3-003;created_by=terraform;ttl=7d;compliance_scope=none;data_classification=confidential,eu-west-1
