instance_id,type,avg_cpu,max_cpu,avg_mem,hours_running,month,environment,team
i-0289,m5.xlarge,70.53,92.28,44.2,720,2026-03,production,lending-backend
i-0289,m5.xlarge,74.63,73.93,43.36,720,2026-04,production,lending-backend
i-0289,m5.xlarge,35.2,77.26,65.19,720,2026-05,production,lending-backend
i-0289,m5.xlarge,48.29,90.1,68.66,720,2026-06,production,lending-backend
i-0290,m5.large,49.01,87.03,77.62,720,2026-01,staging,platform-infra
i-0290,m5.large,38.72,74.18,58.53,720,2026-02,staging,platform-infra
i-0290,m5.large,54.92,81.27,52.03,720,2026-03,staging,platform-infra
i-0290,m5.large,61.69,84.35,63.11,720,2026-04,staging,platform-infra
i-0290,m5.large,39.55,79.31,54.25,720,2026-05,staging,platform-infra
i-0290,m5.large,54.64,92.66,59.22,720,2026-06,staging,platform-infra
i-0291,m5.2xlarge,35.56,78.17,72.83,720,2026-01,development,data-engineering
i-0291,m5.2xlarge,66.2,80.4,49.99,720,2026-02,development,data-engineering
i-0291,m5.2xlarge,53.6,81.91,79.99,720,2026-03,development,data-engineering
i-0291,m5.2xlarge,60.77,85.83,59.66,720,2026-04,development,data-engineering
i-0291,m5.2xlarge,49.18,89.39,59.8,720,2026-05,development,data-engineering
i-0291,m5.2xlarge,74.79,78.71,42.72,720,2026-06,development,data-engineering
i-0292,r5.xlarge,62.3,66.4,50.02,720,2026-01,sandbox,payments
i-0292,r5.xlarge,49.15,87.18,59.77,720,2026-02,sandbox,payments
i-0292,r5.xlarge,36.15,83.51,56.46,720,2026-03,sandbox,payments
i-0292,r5.xlarge,71.87,79.99,68.36,720,2026-04,sandbox,payments
i-0292,r5.xlarge,43.75,87.83,68.84,720,2026-05,sandbox,payments
i-0292,r5.xlarge,71.16,66.01,57.9,720,2026-06,sandbox,payments
i-0293,r5.2xlarge,62.17,67.85,56.42,720,2026-01,production,risk-engineering
i-0293,r5.2xlarge,72.69,78.08,79.42,720,2026-02,production,risk-engineering
i-0293,r5.2xlarge,37.27,86.53,63.24,720,2026-03,production,risk-engineering
i-0293,r5.2xlarge,55.02,94.13,45.19,720,2026-04,production,risk-engineering
i-0293,r5.2xlarge,70.84,85.74,50.36,720,2026-05,production,risk-engineering
i-0293,r5.2xlarge,71.07,77.88,72.57,720,2026-06,production,risk-engineering
i-0294,c5.xlarge,50.55,90.53,65.47,720,2026-01,staging,product-engineering
i-0294,c5.xlarge,40.64,84.49,47.65,720,2026-02,staging,product-engineering
i-0294,c5.xlarge,51.48,70.11,40.88,720,2026-03,staging,product-engineering
i-0294,c5.xlarge,43.48,81.09,59.26,720,2026-04,staging,product-engineering
i-0294,c5.xlarge,55.06,72.43,67.41,720,2026-05,staging,product-engineering
i-0294,c5.xlarge,63.17,75.74,75.25,720,2026-06,staging,product-engineering
i-0295,c5.2xlarge,60.76,86.39,51.09,720,2026-01,development,lending-backend
i-0295,c5.2xlarge,35.02,90.96,72.9,720,2026-02,development,lending-backend
i-0295,c5.2xlarge,39.93,76.22,66.45,720,2026-03,development,lending-backend
i-0295,c5.2xlarge,61.08,90.81,45.61,720,2026-04,development,lending-backend
i-0295,c5.2xlarge,52.2,67.92,55.58,720,2026-05,development,lending-backend
i-0295,c5.2xlarge,35.6,91.95,61.08,720,2026-06,development,lending-backend
i-0296,t3.large,68.99,66.8,49.1,720,2026-01,sandbox,platform-infra
i-0296,t3.large,45.38,76.6,72.11,720,2026-02,sandbox,platform-infra
i-0296,t3.large,50.46,71.14,42.6,720,2026-03,sandbox,platform-infra
i-0296,t3.large,38.18,87.8,57.79,720,2026-04,sandbox,platform-infra
i-0296,t3.large,64.05,85.47,45.41,720,2026-05,sandbox,platform-infra
i-0296,t3.large,40.72,87.66,68.85,720,2026-06,sandbox,platform-infra
i-0297,m5.xlarge,50.12,67.32,40.48,720,2026-01,production,data-engineering
i-0297,m5.xlarge,46.53,65.28,49.2,720,2026-02,production,data-engineering
i-0297,m5.xlarge,51.78,68.64,44.17,720,2026-03,production,data-engineering
i-0297,m5.xlarge,70.86,82.56,77.38,720,2026-04,production,data-engineering
i-0297,m5.xlarge,48.83,85.31,48.19,720,2026-05,production,data-engineering
i-0297,m5.xlarge,59.73,68.89,40.08,720,2026-06,production,data-engineering
i-0298,m5.large,72.26,81.65,77.08,720,2026-01,staging,payments
i-0298,m5.large,48.35,74.83,56.03,720,2026-02,staging,payments
i-0298,m5.large,63.24,81.97,77.01,720,2026-03,staging,payments
i-0298,m5.large,36.02,86.25,53.21,720,2026-04,staging,payments
i-0298,m5.large,42.21,80.31,60.2,720,2026-05,staging,payments
i-0298,m5.large,40.48,71.06,56.33,720,2026-06,staging,payments
i-0299,m5.2xlarge,51.35,74.53,45.94,720,2026-01,development,risk-engineering
i-0299,m5.2xlarge,35.17,94.11,77.74,720,2026-02,development,risk-engineering
i-0299,m5.2xlarge,54.35,94.85,66.95,720,2026-03,development,risk-engineering
i-0299,m5.2xlarge,37.75,68.53,76.64,720,2026-04,development,risk-engineering
i-0299,m5.2xlarge,60.2,90.3,75.93,720,2026-05,development,risk-engineering
i-0299,m5.2xlarge,52.92,66.46,47.53,720,2026-06,development,risk-engineering
i-0300,r5.xlarge,37.66,70.66,56.42,720,2026-01,sandbox,product-engineering
i-0300,r5.xlarge,39.73,70.0,57.83,720,2026-02,sandbox,product-engineering
i-0300,r5.xlarge,48.61,79.03,57.17,720,2026-03,sandbox,product-engineering
i-0300,r5.xlarge,60.78,93.12,44.31,720,2026-04,sandbox,product-engineering
i-0300,r5.xlarge,38.97,90.58,60.26,720,2026-05,sandbox,product-engineering
i-0300,r5.xlarge,65.66,71.46,73.15,720,2026-06,sandbox,product-engineering
i-0301,r5.2xlarge,71.95,84.06,44.24,720,2026-01,production,lending-backend
i-0301,r5.2xlarge,70.81,88.77,70.04,720,2026-02,production,lending-backend
i-0301,r5.2xlarge,36.47,88.97,45.52,720,2026-03,production,lending-backend
i-0301,r5.2xlarge,43.9,82.31,50.6,720,2026-04,production,lending-backend
i-0301,r5.2xlarge,61.45,83.24,44.33,720,2026-05,production,lending-backend
i-0301,r5.2xlarge,61.24,92.72,46.44,720,2026-06,production,lending-backend
i-0302,c5.xlarge,58.88,75.26,58.38,720,2026-01,staging,platform-infra
i-0302,c5.xlarge,46.48,75.62,41.16,720,2026-02,staging,platform-infra
i-0302,c5.xlarge,74.26,83.74,60.03,720,2026-03,staging,platform-infra
i-0302,c5.xlarge,50.35,81.18,55.2,720,2026-04,staging,platform-infra
i-0302,c5.xlarge,49.4,78.92,51.04,720,2026-05,staging,platform-infra
i-0302,c5.xlarge,42.2,81.7,73.71,720,2026-06,staging,platform-infra
i-0303,c5.2xlarge,41.11,65.98,49.87,720,2026-01,development,data-engineering
i-0303,c5.2xlarge,74.19,89.86,63.83,720,2026-02,development,data-engineering
i-0303,c5.2xlarge,72.17,78.36,79.33,720,2026-03,development,data-engineering
i-0303,c5.2xlarge,46.85,72.21,65.52,720,2026-04,development,data-engineering
i-0303,c5.2xlarge,50.13,83.79,52.2,720,2026-05,development,data-engineering
i-0303,c5.2xlarge,59.72,73.27,42.04,720,2026-06,development,data-engineering
i-0304,t3.large,71.49,91.5,78.83,720,2026-01,sandbox,payments
i-0304,t3.large,63.66,85.48,62.36,720,2026-02,sandbox,payments
i-0304,t3.large,40.04,70.68,51.58,720,2026-03,sandbox,payments
i-0304,t3.large,70.61,70.19,76.91,720,2026-04,sandbox,payments
i-0304,t3.large,55.91,86.47,44.41,720,2026-05,sandbox,payments
i-0304,t3.large,45.76,93.76,50.65,720,2026-06,sandbox,payments
i-0305,m5.xlarge,46.86,70.93,45.16,720,2026-01,production,risk-engineering
i-0305,m5.xlarge,44.33,84.27,58.21,720,2026-02,production,risk-engineering
i-0305,m5.xlarge,57.15,68.67,72.08,720,2026-03,production,risk-engineering
i-0305,m5.xlarge,66.36,65.65,55.34,720,2026-04,production,risk-engineering
i-0305,m5.xlarge,37.75,88.76,69.49,720,2026-05,production,risk-engineering
i-0305,m5.xlarge,71.08,72.09,58.25,720,2026-06,production,risk-engineering
i-0306,m5.large,42.38,76.14,60.89,720,2026-01,staging,product-engineering
i-0306,m5.large,37.13,86.45,61.73,720,2026-02,staging,product-engineering
i-0306,m5.large,68.16,73.15,76.13,720,2026-03,staging,product-engineering
i-0306,m5.large,74.95,92.58,71.12,720,2026-04,staging,product-engineering
i-0306,m5.large,67.49,82.21,47.61,720,2026-05,staging,product-engineering
i-0306,m5.large,62.08,86.38,79.42,720,2026-06,staging,product-engineering
i-0307,m5.2xlarge,56.65,73.14,67.35,720,2026-01,development,lending-backend
i-0307,m5.2xlarge,74.18,70.32,53.04,720,2026-02,development,lending-backend
i-0307,m5.2xlarge,56.68,70.11,40.89,720,2026-03,development,lending-backend
i-0307,m5.2xlarge,48.48,90.96,41.74,720,2026-04,development,lending-backend
i-0307,m5.2xlarge,52.16,87.87,78.13,720,2026-05,development,lending-backend
i-0307,m5.2xlarge,74.42,77.66,78.02,720,2026-06,development,lending-backend
i-0308,r5.xlarge,36.42,87.38,65.71,720,2026-01,sandbox,platform-infra
i-0308,r5.xlarge,44.98,80.22,45.18,720,2026-02,sandbox,platform-infra
i-0308,r5.xlarge,69.86,75.74,65.04,720,2026-03,sandbox,platform-infra
i-0308,r5.xlarge,41.35,71.18,79.68,720,2026-04,sandbox,platform-infra
i-0308,r5.xlarge,65.12,93.86,51.83,720,2026-05,sandbox,platform-infra
i-0308,r5.xlarge,41.58,80.09,59.79,720,2026-06,sandbox,platform-infra
i-0309,r5.2xlarge,42.0,87.0,54.47,720,2026-01,production,data-engineering
i-0309,r5.2xlarge,42.45,74.96,62.55,720,2026-02,production,data-engineering
i-0309,r5.2xlarge,64.06,79.46,61.02,720,2026-03,production,data-engineering
i-0309,r5.2xlarge,40.56,92.44,77.15,720,2026-04,production,data-engineering
i-0309,r5.2xlarge,62.34,65.53,61.48,720,2026-05,production,data-engineering
i-0309,r5.2xlarge,60.17,94.84,79.84,720,2026-06,production,data-engineering
i-0310,c5.xlarge,69.3,66.91,78.13,720,2026-01,staging,payments
i-0310,c5.xlarge,59.51,89.03,56.29,720,2026-02,staging,payments
i-0310,c5.xlarge,47.79,78.9,45.87,720,2026-03,staging,payments
i-0310,c5.xlarge,49.28,90.73,41.52,720,2026-04,staging,payments
i-0310,c5.xlarge,41.04,68.75,56.12,720,2026-05,staging,payments
i-0310,c5.xlarge,74.88,70.2,45.82,720,2026-06,staging,payments
i-0311,c5.2xlarge,71.6,91.46,41.29,720,2026-01,development,risk-engineering
i-0311,c5.2xlarge,65.07,84.66,70.71,720,2026-02,development,risk-engineering
i-0311,c5.2xlarge,54.78,94.74,41.75,720,2026-03,development,risk-engineering
i-0311,c5.2xlarge,44.37,76.9,57.99,720,2026-04,development,risk-engineering
i-0311,c5.2xlarge,71.85,81.8,41.8,720,2026-05,development,risk-engineering
i-0311,c5.2xlarge,51.31,77.49,78.62,720,2026-06,development,risk-engineering
i-0312,t3.large,58.97,84.07,68.53,720,2026-01,sandbox,product-engineering
i-0312,t3.large,65.8,84.05,49.49,720,2026-02,sandbox,product-engineering
i-0312,t3.large,69.96,86.96,69.67,720,2026-03,sandbox,product-engineering
i-0312,t3.large,74.86,89.08,73.17,720,2026-04,sandbox,product-engineering
i-0312,t3.large,73.06,69.53,59.91,720,2026-05,sandbox,product-engineering
i-0312,t3.large,58.22,74.88,73.58,720,2026-06,sandbox,product-engineering
i-0313,m5.xlarge,65.5,86.63,79.89,720,2026-01,production,lending-backend
i-0313,m5.xlarge,45.38,87.06,62.06,720,2026-02,production,lending-backend
i-0313,m5.xlarge,47.52,69.82,75.84,720,2026-03,production,lending-backend
i-0313,m5.xlarge,58.82,89.75,61.81,720,2026-04,production,lending-backend
i-0313,m5.xlarge,43.8,75.13,55.26,720,2026-05,production,lending-backend
i-0313,m5.xlarge,73.92,65.17,79.43,720,2026-06,production,lending-backend
i-0314,m5.large,74.22,94.88,59.06,720,2026-01,staging,platform-infra
i-0314,m5.large,73.55,76.87,41.05,720,2026-02,staging,platform-infra
i-0314,m5.large,43.97,93.36,40.55,720,2026-03,staging,platform-infra
i-0314,m5.large,56.84,67.27,51.46,720,2026-04,staging,platform-infra
i-0314,m5.large,38.52,90.79,63.64,720,2026-05,staging,platform-infra
i-0314,m5.large,71.08,85.65,78.84,720,2026-06,staging,platform-infra
i-0315,m5.2xlarge,55.4,84.16,63.05,720,2026-01,development,data-engineering
i-0315,m5.2xlarge,54.37,90.38,65.78,720,2026-02,development,data-engineering
i-0315,m5.2xlarge,67.05,88.59,47.64,720,2026-03,development,data-engineering
i-0315,m5.2xlarge,61.01,70.99,63.33,720,2026-04,development,data-engineering
i-0315,m5.2xlarge,62.1,94.92,41.22,720,2026-05,development,data-engineering
i-0315,m5.2xlarge,38.65,67.31,55.93,720,2026-06,development,data-engineering
i-0316,r5.xlarge,67.86,90.32,69.48,720,2026-01,sandbox,payments
i-0316,r5.xlarge,70.88,74.69,43.53,720,2026-02,sandbox,payments
i-0316,r5.xlarge,37.33,90.56,69.22,720,2026-03,sandbox,payments
i-0316,r5.xlarge,62.94,75.19,55.2,720,2026-04,sandbox,payments
i-0316,r5.xlarge,73.32,66.91,70.95,720,2026-05,sandbox,payments
i-0316,r5.xlarge,47.39,66.17,69.7,720,2026-06,sandbox,payments
i-0317,r5.2xlarge,48.24,86.66,68.31,720,2026-01,production,risk-engineering
i-0317,r5.2xlarge,56.39,88.32,63.24,720,2026-02,production,risk-engineering
i-0317,r5.2xlarge,46.47,87.02,63.57,720,2026-03,production,risk-engineering
i-0317,r5.2xlarge,35.51,92.05,61.83,720,2026-04,production,risk-engineering
i-0317,r5.2xlarge,69.75,91.48,57.8,720,2026-05,production,risk-engineering
i-0317,r5.2xlarge,55.31,77.47,57.98,720,2026-06,production,risk-engineering
i-0318,c5.xlarge,70.81,88.64,45.06,720,2026-01,staging,product-engineering
i-0318,c5.xlarge,59.41,94.88,63.82,720,2026-02,staging,product-engineering
i-0318,c5.xlarge,66.43,88.07,54.01,720,2026-03,staging,product-engineering
i-0318,c5.xlarge,49.87,86.72,60.0,720,2026-04,staging,product-engineering
i-0318,c5.xlarge,57.82,86.39,71.1,720,2026-05,staging,product-engineering
i-0318,c5.xlarge,45.86,69.4,51.67,720,2026-06,staging,product-engineering
i-0319,c5.2xlarge,55.3,75.26,62.73,720,2026-01,development,lending-backend
i-0319,c5.2xlarge,37.14,80.29,54.72,720,2026-02,development,lending-backend
i-0319,c5.2xlarge,56.39,77.68,51.37,720,2026-03,development,lending-backend
i-0319,c5.2xlarge,71.16,70.54,67.25,720,2026-04,development,lending-backend
i-0319,c5.2xlarge,71.99,81.16,75.06,720,2026-05,development,lending-backend
i-0319,c5.2xlarge,39.99,79.81,58.28,720,2026-06,development,lending-backend
i-0320,t3.large,35.32,78.3,54.76,720,2026-01,sandbox,platform-infra
i-0320,t3.large,61.79,93.15,43.43,720,2026-02,sandbox,platform-infra
i-0320,t3.large,48.1,78.32,58.21,720,2026-03,sandbox,platform-infra
i-0320,t3.large,65.99,78.3,41.09,720,2026-04,sandbox,platform-infra
i-0320,t3.large,63.4,91.54,60.56,720,2026-05,sandbox,platform-infra
i-0320,t3.large,58.24,69.89,48.83,720,2026-06,sandbox,platform-infra
i-0321,m5.xlarge,44.41,77.92,77.13,720,2026-01,production,data-engineering
i-0321,m5.xlarge,55.87,70.76,50.64,720,2026-02,production,data-engineering
i-0321,m5.xlarge,50.36,83.7,57.6,720,2026-03,production,data-engineering
i-0321,m5.xlarge,50.7,81.94,49.67,720,2026-04,production,data-engineering
i-0321,m5.xlarge,38.16,65.73,50.05,720,2026-05,production,data-engineering
i-0321,m5.xlarge,38.66,75.09,70.92,720,2026-06,production,data-engineering
i-0322,m5.large,63.65,83.33,74.1,720,2026-01,staging,payments
i-0322,m5.large,46.28,91.55,55.97,720,2026-02,staging,payments
i-0322,m5.large,51.04,77.16,43.92,720,2026-03,staging,payments
i-0322,m5.large,74.02,69.16,53.64,720,2026-04,staging,payments
i-0322,m5.large,47.77,67.24,46.09,720,2026-05,staging,payments
i-0322,m5.large,36.79,73.77,74.67,720,2026-06,staging,payments
i-0323,m5.2xlarge,48.58,68.71,65.83,720,2026-01,development,risk-engineering
i-0323,m5.2xlarge,74.86,71.97,51.18,720,2026-02,development,risk-engineering
i-0323,m5.2xlarge,73.87,70.36,60.45,720,2026-03,development,risk-engineering
i-0323,m5.2xlarge,44.59,92.97,79.26,720,2026-04,development,risk-engineering
i-0323,m5.2xlarge,67.59,74.44,56.14,720,2026-05,development,risk-engineering
i-0323,m5.2xlarge,44.69,91.72,76.58,720,2026-06,development,risk-engineering
i-0324,r5.xlarge,51.75,84.7,46.62,720,2026-01,sandbox,product-engineering
i-0324,r5.xlarge,52.4,83.94,55.42,720,2026-02,sandbox,product-engineering
i-0324,r5.xlarge,49.3,65.03,72.17,720,2026-03,sandbox,product-engineering
i-0324,r5.xlarge,70.57,94.08,68.77,720,2026-04,sandbox,product-engineering
i-0324,r5.xlarge,56.95,73.08,79.97,720,2026-05,sandbox,product-engineering
i-0324,r5.xlarge,58.59,85.43,67.3,720,2026-06,sandbox,product-engineering
i-0325,r5.2xlarge,68.81,65.29,48.81,720,2026-01,production,lending-backend
i-0325,r5.2xlarge,61.62,91.85,67.41,720,2026-02,production,lending-backend
i-0325,r5.2xlarge,51.54,75.85,69.52,720,2026-03,production,lending-backend
i-0325,r5.2xlarge,64.65,83.21,51.66,720,2026-04,production,lending-backend
i-0325,r5.2xlarge,72.01,81.56,71.62,720,2026-05,production,lending-backend
i-0325,r5.2xlarge,43.57,75.32,74.98,720,2026-06,production,lending-backend
i-0326,c5.xlarge,37.0,80.37,59.27,720,2026-01,staging,platform-infra
i-0326,c5.xlarge,65.05,73.46,48.76,720,2026-02,staging,platform-infra
i-0326,c5.xlarge,72.05,82.15,44.19,720,2026-03,staging,platform-infra
i-0326,c5.xlarge,42.72,94.96,47.82,720,2026-04,staging,platform-infra
i-0326,c5.xlarge,59.42,77.6,75.42,720,2026-05,staging,platform-infra
i-0326,c5.xlarge,65.21,82.91,40.43,720,2026-06,staging,platform-infra
i-0327,c5.2xlarge,70.19,78.34,77.26,720,2026-01,development,data-engineering
i-0327,c5.2xlarge,54.82,85.83,42.77,720,2026-02,development,data-engineering
i-0327,c5.2xlarge,64.81,75.14,54.05,720,2026-03,development,data-engineering
i-0327,c5.2xlarge,39.75,69.41,47.43,720,2026-04,development,data-engineering
i-0327,c5.2xlarge,48.13,91.76,54.73,720,2026-05,development,data-engineering
i-0327,c5.2xlarge,63.97,67.48,63.64,720,2026-06,development,data-engineering
i-0328,t3.large,54.28,94.34,73.85,720,2026-01,sandbox,payments
i-0328,t3.large,53.19,88.25,47.72,720,2026-02,sandbox,payments
i-0328,t3.large,57.49,67.24,53.92,720,2026-03,sandbox,payments
i-0328,t3.large,44.03,86.57,59.6,720,2026-04,sandbox,payments
i-0328,t3.large,65.04,80.46,43.46,720,2026-05,sandbox,payments
i-0328,t3.large,64.41,90.0,76.14,720,2026-06,sandbox,payments
i-0329,m5.xlarge,57.88,87.61,70.08,720,2026-01,production,risk-engineering
i-0329,m5.xlarge,41.23,69.93,42.84,720,2026-02,production,risk-engineering
i-0329,m5.xlarge,47.8,79.21,79.92,720,2026-03,production,risk-engineering
i-0329,m5.xlarge,52.24,86.79,67.74,720,2026-04,production,risk-engineering
i-0329,m5.xlarge,43.18,66.76,61.84,720,2026-05,production,risk-engineering
i-0329,m5.xlarge,63.01,94.95,54.34,720,2026-06,production,risk-engineering
i-0330,m5.large,70.85,76.46,67.58,720,2026-01,staging,product-engineering
i-0330,m5.large,58.93,66.59,43.14,720,2026-02,staging,product-engineering
i-0330,m5.large,35.83,76.13,69.83,720,2026-03,staging,product-engineering
i-0330,m5.large,41.91,83.18,51.55,720,2026-04,staging,product-engineering
i-0330,m5.large,66.88,88.95,71.02,720,2026-05,staging,product-engineering
i-0330,m5.large,55.99,73.54,72.38,720,2026-06,staging,product-engineering
i-0331,m5.2xlarge,42.44,73.69,47.36,720,2026-01,development,lending-backend
i-0331,m5.2xlarge,61.97,85.59,66.1,720,2026-02,development,lending-backend
i-0331,m5.2xlarge,51.62,68.01,76.45,720,2026-03,development,lending-backend
i-0331,m5.2xlarge,55.31,77.21,63.55,720,2026-04,development,lending-backend
i-0331,m5.2xlarge,42.71,68.98,56.22,720,2026-05,development,lending-backend
i-0331,m5.2xlarge,44.09,72.33,75.7,720,2026-06,development,lending-backend
i-0332,r5.xlarge,56.23,79.5,67.58,720,2026-01,sandbox,platform-infra
i-0332,r5.xlarge,73.06,68.37,73.34,720,2026-02,sandbox,platform-infra
i-0332,r5.xlarge,58.36,69.38,51.89,720,2026-03,sandbox,platform-infra
i-0332,r5.xlarge,54.29,85.74,49.7,720,2026-04,sandbox,platform-infra
i-0332,r5.xlarge,56.4,85.54,57.95,720,2026-05,sandbox,platform-infra
i-0332,r5.xlarge,69.52,91.08,58.83,720,2026-06,sandbox,platform-infra
i-0333,r5.2xlarge,73.92,67.27,40.13,720,2026-01,production,data-engineering
i-0333,r5.2xlarge,50.23,83.03,65.17,720,2026-02,production,data-engineering
i-0333,r5.2xlarge,54.06,68.75,46.82,720,2026-03,production,data-engineering
i-0333,r5.2xlarge,69.09,91.04,66.96,720,2026-04,production,data-engineering
i-0333,r5.2xlarge,61.57,82.93,48.12,720,2026-05,production,data-engineering
i-0333,r5.2xlarge,52.13,85.88,61.49,720,2026-06,production,data-engineering
i-0334,c5.xlarge,35.74,93.61,73.79,720,2026-01,staging,payments
i-0334,c5.xlarge,45.42,83.49,76.93,720,2026-02,staging,payments
i-0334,c5.xlarge,38.84,80.09,58.25,720,2026-03,staging,payments
i-0334,c5.xlarge,51.41,90.07,55.23,720,2026-04,staging,payments
i-0334,c5.xlarge,37.55,66.98,41.71,720,2026-05,staging,payments
i-0334,c5.xlarge,51.37,86.55,48.15,720,2026-06,staging,payments
i-0335,c5.2xlarge,60.86,85.61,50.21,720,2026-01,development,risk-engineering
i-0335,c5.2xlarge,59.02,85.55,58.66,720,2026-02,development,risk-engineering
i-0335,c5.2xlarge,48.47,83.57,79.11,720,2026-03,development,risk-engineering
i-0335,c5.2xlarge,52.07,76.75,58.57,720,2026-04,development,risk-engineering
i-0335,c5.2xlarge,38.05,81.59,53.15,720,2026-05,development,risk-engineering
i-0335,c5.2xlarge,39.86,78.99,40.14,720,2026-06,development,risk-engineering
i-0336,t3.large,51.07,68.17,40.97,720,2026-01,sandbox,product-engineering
i-0336,t3.large,67.98,92.49,48.31,720,2026-02,sandbox,product-engineering
i-0336,t3.large,56.57,73.34,59.74,720,2026-03,sandbox,product-engineering
i-0336,t3.large,52.47,73.07,68.02,720,2026-04,sandbox,product-engineering
i-0336,t3.large,40.06,66.59,70.71,720,2026-05,sandbox,product-engineering
i-0336,t3.large,61.64,79.96,58.71,720,2026-06,sandbox,product-engineering
i-0337,m5.xlarge,54.9,78.11,55.72,720,2026-01,production,lending-backend
i-0337,m5.xlarge,54.99,80.86,67.68,720,2026-02,production,lending-backend
i-0337,m5.xlarge,63.45,76.33,56.54,720,2026-03,production,lending-backend
i-0337,m5.xlarge,49.95,81.1,58.13,720,2026-04,production,lending-backend
i-0337,m5.xlarge,70.58,85.89,75.95,720,2026-05,production,lending-backend
i-0337,m5.xlarge,63.37,94.13,65.43,720,2026-06,production,lending-backend
i-0338,m5.large,73.54,69.75,42.1,720,2026-01,staging,platform-infra
i-0338,m5.large,58.17,94.5,56.7,720,2026-02,staging,platform-infra
i-0338,m5.large,43.48,80.65,65.95,720,2026-03,staging,platform-infra
i-0338,m5.large,47.61,86.44,79.0,720,2026-04,staging,platform-infra
i-0338,m5.large,70.88,73.75,53.07,720,2026-05,staging,platform-infra
i-0338,m5.large,49.86,76.84,44.01,720,2026-06,staging,platform-infra
i-0339,m5.2xlarge,65.48,75.96,75.19,720,2026-01,development,data-engineering
i-0339,m5.2xlarge,72.08,65.73,79.54,720,2026-02,development,data-engineering
i-0339,m5.2xlarge,63.4,80.61,55.58,720,2026-03,development,data-engineering
i-0339,m5.2xlarge,55.74,74.74,64.91,720,2026-04,development,data-engineering
i-0339,m5.2xlarge,38.72,83.63,51.01,720,2026-05,development,data-engineering
i-0339,m5.2xlarge,35.71,81.58,63.14,720,2026-06,development,data-engineering
i-0340,r5.xlarge,52.06,67.17,75.73,720,2026-01,sandbox,payments
i-0340,r5.xlarge,59.46,68.47,60.44,720,2026-02,sandbox,payments
i-0340,r5.xlarge,54.89,66.81,64.27,720,2026-03,sandbox,payments
i-0340,r5.xlarge,67.33,87.47,48.12,720,2026-04,sandbox,payments
i-0340,r5.xlarge,69.49,75.28,77.86,720,2026-05,sandbox,payments
i-0340,r5.xlarge,37.87,79.59,63.88,720,2026-06,sandbox,payments
i-0341,r5.2xlarge,44.91,88.14,65.08,720,2026-01,production,risk-engineering
i-0341,r5.2xlarge,35.72,83.25,59.66,720,2026-02,production,risk-engineering
i-0341,r5.2xlarge,42.84,94.87,75.89,720,2026-03,production,risk-engineering
i-0341,r5.2xlarge,46.7,81.23,52.66,720,2026-04,production,risk-engineering
i-0341,r5.2xlarge,66.02,92.91,54.35,720,2026-05,production,risk-engineering
i-0341,r5.2xlarge,67.22,79.95,55.86,720,2026-06,production,risk-engineering
i-0342,c5.xlarge,72.54,80.31,58.7,720,2026-01,staging,product-engineering
i-0342,c5.xlarge,61.9,72.84,52.99,720,2026-02,staging,product-engineering
i-0342,c5.xlarge,72.28,85.36,73.07,720,2026-03,staging,product-engineering
i-0342,c5.xlarge,45.84,81.31,78.86,720,2026-04,staging,product-engineering
i-0342,c5.xlarge,47.75,69.81,60.44,720,2026-05,staging,product-engineering
i-0342,c5.xlarge,50.51,69.79,75.54,720,2026-06,staging,product-engineering
i-0343,c5.2xlarge,74.63,82.06,70.99,720,2026-01,development,lending-backend
i-0343,c5.2xlarge,69.36,86.03,41.77,720,2026-02,development,lending-backend
i-0343,c5.2xlarge,41.31,67.13,40.4,720,2026-03,development,lending-backend
i-0343,c5.2xlarge,47.24,76.77,49.64,720,2026-04,development,lending-backend
i-0343,c5.2xlarge,37.58,80.9,50.93,720,2026-05,development,lending-backend
i-0343,c5.2xlarge,66.84,65.24,73.7,720,2026-06,development,lending-backend
i-0344,t3.large,73.19,86.48,69.35,720,2026-01,sandbox,platform-infra
i-0344,t3.large,72.34,71.27,79.78,720,2026-02,sandbox,platform-infra
i-0344,t3.large,65.94,86.8,54.44,720,2026-03,sandbox,platform-infra
i-0344,t3.large,56.83,84.62,64.81,720,2026-04,sandbox,platform-infra
i-0344,t3.large,63.2,67.47,54.23,720,2026-05,sandbox,platform-infra
i-0344,t3.large,52.36,72.82,46.91,720,2026-06,sandbox,platform-infra
i-0345,m5.xlarge,40.56,75.99,59.74,720,2026-01,production,data-engineering
i-0345,m5.xlarge,37.52,93.39,70.61,720,2026-02,production,data-engineering
i-0345,m5.xlarge,64.23,70.19,64.15,720,2026-03,production,data-engineering
i-0345,m5.xlarge,56.19,94.47,69.91,720,2026-04,production,data-engineering
i-0345,m5.xlarge,58.03,90.52,46.2,720,2026-05,production,data-engineering
i-0345,m5.xlarge,35.61,85.71,43.93,720,2026-06,production,data-engineering
i-0346,m5.large,39.62,87.34,50.82,720,2026-01,staging,payments
i-0346,m5.large,60.15,92.52,52.66,720,2026-02,staging,payments
i-0346,m5.large,43.69,68.2,45.22,720,2026-03,staging,payments
i-0346,m5.large,37.49,67.63,57.28,720,2026-04,staging,payments
i-0346,m5.large,47.83,86.2,74.81,720,2026-05,staging,payments
i-0346,m5.large,66.39,80.92,44.1,720,2026-06,staging,payments
i-0347,m5.2xlarge,63.39,75.88,43.43,720,2026-01,development,risk-engineering
